Date,Price,Open,High,Low,Vol.,Change %
25-11-16,43.95,43.95,43.95,43.95,,-0.45%
23-11-16,44.15,44.15,44.15,44.15,,-0.09%
22-11-16,44.19,44.19,44.19,44.19,,0.09%
21-11-16,44.15,44.15,44.15,44.15,,1.54%
18-11-16,43.48,43.48,43.48,43.48,,0.42%
17-11-16,43.3,43.3,43.3,43.3,,-0.16%
16-11-16,43.37,43.37,43.37,43.37,,-0.41%
15-11-16,43.55,43.55,43.55,43.55,,2.88%
14-11-16,42.33,42.33,42.33,42.33,,-0.28%
11-11-16,42.45,42.45,42.45,42.45,,-1.37%
10-11-16,43.04,43.04,43.04,43.04,,-0.78%
09-11-16,43.38,43.38,43.38,43.38,,0.95%
08-11-16,42.97,42.97,42.97,42.97,,-0.16%
07-11-16,43.04,43.04,43.04,43.04,,1.15%
04-11-16,42.55,42.55,42.55,42.55,,-1.34%
03-11-16,43.13,43.13,43.13,43.13,,-1.12%
02-11-16,43.62,43.62,43.62,43.62,,-2.37%
01-11-16,44.68,44.68,44.68,44.68,,-0.53%
31-10-16,44.92,44.92,44.92,44.92,,-8.38%
28-10-16,49.03,49.03,49.03,49.03,,-0.06%
27-10-16,49.06,49.06,49.06,49.06,,0.20%
26-10-16,48.96,48.96,48.96,48.96,,-0.18%
25-10-16,49.05,49.05,49.05,49.05,,-0.28%
24-10-16,49.19,49.19,49.19,49.19,,-0.12%
21-10-16,49.25,49.25,49.25,49.25,,0.35%
20-10-16,49.08,49.08,49.08,49.08,0.20K,-0.87%
19-10-16,49.51,49.51,49.51,49.51,,0.92%
18-10-16,49.06,49.06,49.06,49.06,,-0.04%
17-10-16,49.08,49.08,49.08,49.08,,-0.59%
14-10-16,49.37,49.37,49.37,49.37,,0.18%
13-10-16,49.28,49.28,49.28,49.28,,0.37%
12-10-16,49.1,49.1,49.1,49.1,,-0.79%
11-10-16,49.49,49.49,49.49,49.49,,-0.88%
10-10-16,49.93,49.93,49.93,49.93,,1.75%
07-10-16,49.07,49.07,49.07,49.07,,-0.71%
06-10-16,49.42,49.42,49.42,49.42,,0.96%
05-10-16,48.95,48.95,48.95,48.95,,1.66%
04-10-16,48.15,48.15,48.15,48.15,,0.29%
03-10-16,48.01,48.01,48.01,48.01,,10.62%
29-09-16,43.4,43.4,43.4,43.4,,0.02%
28-09-16,43.39,43.39,43.39,43.39,,0.58%
27-09-16,43.14,43.14,43.14,43.14,,-0.60%
26-09-16,43.4,43.4,43.4,43.4,,0.60%
23-09-16,43.14,43.14,43.14,43.14,,-1.03%
22-09-16,43.59,43.59,43.59,43.59,,0.60%
21-09-16,43.33,43.33,43.33,43.33,,0.81%
20-09-16,42.98,42.98,42.98,42.98,0.20K,-0.07%
19-09-16,43.01,43.01,43.01,43.01,,0.19%
16-09-16,42.93,42.93,42.93,42.93,,-0.83%
15-09-16,43.29,43.29,43.29,43.29,,1.00%
14-09-16,42.86,42.86,42.86,42.86,,-1.63%
13-09-16,43.57,43.57,43.57,43.57,,-2.94%
12-09-16,44.89,44.89,44.89,44.89,,1.77%
09-09-16,44.11,44.11,44.11,44.11,,-2.91%
08-09-16,45.43,45.43,45.43,45.43,,2.97%
07-09-16,44.12,44.12,44.12,44.12,,1.36%
06-09-16,43.53,43.53,43.53,43.53,,0.83%
02-09-16,43.17,43.17,43.17,43.17,,3.06%
01-09-16,41.89,41.89,41.89,41.89,,-4.14%
31-08-16,43.7,43.7,43.7,43.7,,-0.05%
30-08-16,43.72,43.72,43.72,43.72,,-0.05%
29-08-16,43.74,43.74,43.74,43.74,,-0.23%
26-08-16,43.84,43.84,43.84,43.84,,0.05%
25-08-16,43.82,43.82,43.82,43.82,,0.27%
24-08-16,43.7,43.7,43.7,43.7,,-0.59%
23-08-16,43.96,43.96,43.96,43.96,,0.34%
22-08-16,43.81,43.81,43.81,43.81,,-1.44%
19-08-16,44.45,44.45,44.45,44.45,,-0.11%
18-08-16,44.5,44.5,44.5,44.5,,0.77%
17-08-16,44.16,44.16,44.16,44.16,,0.73%
16-08-16,43.84,43.84,43.84,43.84,,1.32%
15-08-16,43.27,43.27,43.27,43.27,,1.76%
12-08-16,42.52,42.52,42.52,42.52,,1.31%
11-08-16,41.97,41.97,41.97,41.97,,3.12%
10-08-16,40.7,40.7,40.7,40.7,,-1.14%
09-08-16,41.17,41.17,41.17,41.17,,-1.08%
08-08-16,41.62,41.62,41.62,41.62,,2.21%
05-08-16,40.72,40.72,40.72,40.72,,-0.34%
04-08-16,40.86,40.86,40.86,40.86,,2.77%
03-08-16,39.76,39.76,39.76,39.76,,2.79%
02-08-16,38.68,38.68,38.68,38.68,,-0.62%
01-08-16,38.92,38.92,38.92,38.92,,-8.45%
28-07-16,42.51,42.51,42.51,42.51,,0.00%
27-07-16,42.51,42.51,42.51,42.51,,-0.12%
26-07-16,42.56,42.56,42.56,42.56,,-0.07%
25-07-16,42.59,42.59,42.59,42.59,,-0.42%
22-07-16,42.77,42.77,42.77,42.77,,-0.95%
21-07-16,43.18,43.18,43.18,43.18,,-0.21%
20-07-16,43.27,43.27,43.27,43.27,,0.49%
19-07-16,43.06,43.06,43.06,43.06,,-0.28%
18-07-16,43.18,43.18,43.18,43.18,,-1.12%
15-07-16,43.67,43.67,43.67,43.67,,0.34%
14-07-16,43.52,43.52,43.52,43.52,,1.63%
13-07-16,42.82,42.82,42.82,42.82,,-3.32%
12-07-16,44.29,44.29,44.29,44.29,,3.38%
11-07-16,42.84,42.84,42.84,42.84,,-0.70%
08-07-16,43.14,43.14,43.14,43.14,,0.96%
07-07-16,42.73,42.73,42.73,42.73,,-4.47%
06-07-16,44.73,44.73,44.73,44.73,,1.61%
05-07-16,44.02,44.02,44.02,44.02,,-3.82%
01-07-16,45.77,45.77,45.77,45.77,,-1.06%
30-06-16,46.26,46.26,46.26,46.26,,-0.11%
29-06-16,46.31,46.31,46.31,46.31,,0.26%
28-06-16,46.19,46.19,46.19,46.19,,0.35%
27-06-16,46.03,46.03,46.03,46.03,,-0.28%
24-06-16,46.16,46.16,46.16,46.16,,-1.01%
23-06-16,46.63,46.63,46.63,46.63,,0.54%
22-06-16,46.38,46.38,46.38,46.38,,-0.49%
21-06-16,46.61,46.61,46.61,46.61,,-0.17%
20-06-16,46.69,46.69,46.69,46.69,,1.19%
17-06-16,46.14,46.14,46.14,46.14,0.40K,1.70%
16-06-16,45.37,45.37,45.37,45.37,,-1.80%
15-06-16,46.2,46.2,46.2,46.2,,-0.94%
14-06-16,46.64,46.64,46.64,46.64,,-0.62%
13-06-16,46.93,46.93,46.93,46.93,,-0.06%
10-06-16,46.96,46.96,46.96,46.96,,-1.96%
09-06-16,47.9,47.9,47.9,47.9,,-0.62%
08-06-16,48.2,48.2,48.2,48.2,,1.92%
07-06-16,47.29,47.29,47.29,47.29,,1.61%
06-06-16,46.54,46.54,46.54,46.54,,1.11%
03-06-16,46.03,46.03,46.03,46.03,,-0.71%
02-06-16,46.36,46.36,46.36,46.36,,0.87%
01-06-16,45.96,45.96,45.96,45.96,,3.82%
31-05-16,44.27,44.27,44.27,44.27,,-0.09%
27-05-16,44.31,44.31,44.31,44.31,,-0.07%
26-05-16,44.34,44.34,44.34,44.34,,-0.11%
25-05-16,44.39,44.39,44.39,44.39,,0.41%
24-05-16,44.21,44.21,44.21,44.21,,0.11%
23-05-16,44.16,44.16,44.16,44.16,,-0.27%
20-05-16,44.28,44.28,44.28,44.28,,-0.11%
19-05-16,44.33,44.33,44.33,44.33,,0.02%
18-05-16,44.32,44.32,44.32,44.32,,-0.36%
17-05-16,44.48,44.48,44.48,44.48,,0.47%
16-05-16,44.27,44.27,44.27,44.27,,1.30%
13-05-16,43.7,43.7,43.7,43.7,,-0.64%
12-05-16,43.98,43.98,43.98,43.98,,0.71%
11-05-16,43.67,43.67,43.67,43.67,,3.12%
10-05-16,42.35,42.35,42.35,42.35,,3.37%
09-05-16,40.97,40.97,40.97,40.97,,-3.10%
06-05-16,42.28,42.28,42.28,42.28,,0.86%
05-05-16,41.92,41.92,41.92,41.92,,0.29%
04-05-16,41.8,41.8,41.8,41.8,,-0.19%
03-05-16,41.88,41.88,41.88,41.88,,-1.34%
02-05-16,42.45,42.45,42.45,42.45,,8.76%
29-04-16,39.03,39.03,39.03,39.03,,0.08%
28-04-16,39,39,39,39,,0.08%
27-04-16,38.97,38.97,38.97,38.97,,0.44%
26-04-16,38.8,38.8,38.8,38.8,,0.44%
25-04-16,38.63,38.63,38.63,38.63,,-0.34%
22-04-16,38.76,38.76,38.76,38.76,,0.49%
21-04-16,38.57,38.57,38.57,38.57,,-0.92%
20-04-16,38.93,38.93,38.93,38.93,,1.59%
19-04-16,38.32,38.32,38.32,38.32,,1.00%
18-04-16,37.94,37.94,37.94,37.94,,-0.26%
15-04-16,38.04,38.04,38.04,38.04,,-1.17%
14-04-16,38.49,38.49,38.49,38.49,,-0.39%
13-04-16,38.64,38.64,38.64,38.64,,-1.00%
12-04-16,39.03,39.03,39.03,39.03,,3.45%
11-04-16,37.73,37.73,37.73,37.73,,1.59%
08-04-16,37.14,37.14,37.14,37.14,,4.94%
07-04-16,35.39,35.39,35.39,35.39,,-0.95%
06-04-16,35.73,35.73,35.73,35.73,,4.63%
05-04-16,34.15,34.15,34.15,34.15,,0.29%
04-04-16,34.05,34.05,34.05,34.05,,-1.99%
01-04-16,34.74,34.74,34.74,34.74,,-1.14%
31-03-16,35.14,35.14,35.14,35.14,,-0.11%
30-03-16,35.18,35.18,35.18,35.18,,0.20%
29-03-16,35.11,35.11,35.11,35.11,,-0.31%
28-03-16,35.22,35.22,35.22,35.22,,-0.03%
24-03-16,35.23,35.23,35.23,35.23,,-0.23%
23-03-16,35.31,35.31,35.31,35.31,,-1.29%
22-03-16,35.77,35.77,35.77,35.77,,0.25%
21-03-16,35.68,35.68,35.68,35.68,,0.34%
18-03-16,35.56,35.56,35.56,35.56,,-0.14%
17-03-16,35.61,35.61,35.61,35.61,,1.66%
16-03-16,35.03,35.03,35.03,35.03,,2.52%
15-03-16,34.17,34.17,34.17,34.17,,-0.99%
14-03-16,34.51,34.51,34.51,34.51,,-1.37%
11-03-16,34.99,34.99,34.99,34.99,,1.13%
10-03-16,34.6,34.6,34.6,34.6,,-1.87%
09-03-16,35.26,35.26,35.26,35.26,,2.59%
08-03-16,34.37,34.37,34.37,34.37,,-2.83%
07-03-16,35.37,35.37,35.37,35.37,,5.11%
04-03-16,33.65,33.65,33.65,33.65,,4.18%
03-03-16,32.3,32.3,32.3,32.3,,0.62%
02-03-16,32.1,32.1,32.1,32.1,,-0.22%
01-03-16,32.17,32.17,32.17,32.17,,9.80%
29-02-16,29.3,29.3,29.3,29.3,,-0.20%
26-02-16,29.36,29.36,29.36,29.36,,0.34%
25-02-16,29.26,29.26,29.26,29.26,,-0.31%
24-02-16,29.35,29.35,29.35,29.35,,0.17%
23-02-16,29.3,29.3,29.3,29.3,,-0.88%
22-02-16,29.56,29.56,29.56,29.56,,1.30%
19-02-16,29.18,29.18,29.18,29.18,,-1.25%
18-02-16,29.55,29.55,29.55,29.55,,-0.07%
17-02-16,29.57,29.57,29.57,29.57,,3.72%
16-02-16,28.51,28.51,28.51,28.51,,-1.49%
12-02-16,28.94,28.94,28.94,28.94,,7.54%
11-02-16,26.91,26.91,26.91,26.91,,-2.04%
10-02-16,27.47,27.47,27.47,27.47,,-8.65%
09-02-16,30.07,30.07,30.07,30.07,,0.00%
08-02-16,30.07,30.07,30.07,30.07,,0.00%
05-02-16,30.07,30.07,30.07,30.07,,-1.09%
04-02-16,30.4,30.4,30.4,30.4,,-1.71%
03-02-16,30.93,30.93,30.93,30.93,,8.60%
02-02-16,28.48,28.48,28.48,28.48,,-4.91%
01-02-16,29.95,29.95,29.95,29.95,,11.71%
29-01-16,26.81,26.81,26.81,26.81,,0.07%
28-01-16,26.79,26.79,26.79,26.79,,0.30%
27-01-16,26.71,26.71,26.71,26.71,,0.41%
26-01-16,26.6,26.6,26.6,26.6,,0.83%
25-01-16,26.38,26.38,26.38,26.38,,-1.27%
22-01-16,26.72,26.72,26.72,26.72,,2.69%
21-01-16,26.02,26.02,26.02,26.02,,1.76%
20-01-16,25.57,25.57,25.57,25.57,,-1.96%
19-01-16,26.08,26.08,26.08,26.08,,-1.02%
15-01-16,26.35,26.35,26.35,26.35,,-3.30%
14-01-16,27.25,27.25,27.25,27.25,,0.85%
13-01-16,27.02,27.02,27.02,27.02,,-1.13%
12-01-16,27.33,27.33,27.33,27.33,,-1.90%
11-01-16,27.86,27.86,27.86,27.86,,-4.46%
08-01-16,29.16,29.16,29.16,29.16,,0.55%
07-01-16,29,29,29,29,,0.03%
06-01-16,28.99,28.99,28.99,28.99,,-6.03%
05-01-16,30.85,30.85,30.85,30.85,,-3.89%
04-01-16,32.1,32.1,32.1,32.1,,-7.20%
31-12-15,34.59,34.59,34.59,34.59,,0.06%
30-12-15,34.57,34.57,34.57,34.57,,-0.26%
29-12-15,34.66,34.66,34.66,34.66,,0.23%
28-12-15,34.58,34.58,34.58,34.58,,-0.43%
24-12-15,34.73,34.73,34.73,34.73,,0.35%
23-12-15,34.61,34.61,34.61,34.61,,0.67%
22-12-15,34.38,34.38,34.38,34.38,,0.17%
21-12-15,34.32,34.32,34.32,34.32,,-0.78%
18-12-15,34.59,34.59,34.59,34.59,,-0.17%
17-12-15,34.65,34.65,34.65,34.65,,-0.52%
16-12-15,34.83,34.83,34.83,34.83,,-1.42%
15-12-15,35.33,35.33,35.33,35.33,,0.00%
14-12-15,35.33,35.33,35.33,35.33,,-0.28%
11-12-15,35.43,35.43,35.43,35.43,,-2.18%
10-12-15,36.22,36.22,36.22,36.22,,0.03%
09-12-15,36.21,36.21,36.21,36.21,,-0.28%
08-12-15,36.31,36.31,36.31,36.31,,-1.01%
07-12-15,36.68,36.68,36.68,36.68,,-5.78%
04-12-15,38.93,38.93,38.93,38.93,,-2.26%
03-12-15,39.83,39.83,39.83,39.83,,3.24%
02-12-15,38.58,38.58,38.58,38.58,,-4.67%
01-12-15,40.47,40.47,40.47,40.47,,-2.93%
30-11-15,41.69,41.69,41.69,41.69,,-0.02%
27-11-15,41.7,41.7,41.7,41.7,,-0.55%
25-11-15,41.93,41.93,41.93,41.93,,-0.02%
24-11-15,41.94,41.94,41.94,41.94,,0.55%
23-11-15,41.71,41.71,41.71,41.71,,-0.17%
20-11-15,41.78,41.78,41.78,41.78,,0.31%
19-11-15,41.65,41.65,41.65,41.65,,0.24%
18-11-15,41.55,41.55,41.55,41.55,,0.61%
17-11-15,41.3,41.3,41.3,41.3,,-1.01%
16-11-15,41.72,41.72,41.72,41.72,,-0.93%
13-11-15,42.11,42.11,42.11,42.11,,-1.03%
12-11-15,42.55,42.55,42.55,42.55,,-1.78%
11-11-15,43.32,43.32,43.32,43.32,,-2.28%
10-11-15,44.33,44.33,44.33,44.33,,0.38%
09-11-15,44.16,44.16,44.16,44.16,,-0.54%
06-11-15,44.4,44.4,44.4,44.4,,-0.67%
05-11-15,44.7,44.7,44.7,44.7,,-1.28%
04-11-15,45.28,45.28,45.28,45.28,,-3.70%
03-11-15,47.02,47.02,47.02,47.02,,3.34%
02-11-15,45.5,45.5,45.5,45.5,,-0.74%
30-10-15,45.84,45.84,45.84,45.84,,-0.17%
29-10-15,45.92,45.92,45.92,45.92,,-0.09%
28-10-15,45.96,45.96,45.96,45.96,,0.57%
27-10-15,45.7,45.7,45.7,45.7,,-0.20%
26-10-15,45.79,45.79,45.79,45.79,,-0.24%
23-10-15,45.9,45.9,45.9,45.9,,-0.07%
22-10-15,45.93,45.93,45.93,45.93,,0.02%
21-10-15,45.92,45.92,45.92,45.92,,-0.33%
20-10-15,46.07,46.07,46.07,46.07,,-0.35%
19-10-15,46.23,46.23,46.23,46.23,,-1.93%
16-10-15,47.14,47.14,47.14,47.14,,0.47%
15-10-15,46.92,46.92,46.92,46.92,,0.19%
14-10-15,46.83,46.83,46.83,46.83,,-0.06%
13-10-15,46.86,46.86,46.86,46.86,,-0.62%
12-10-15,47.15,47.15,47.15,47.15,,-3.32%
09-10-15,48.77,48.77,48.77,48.77,,-0.91%
08-10-15,49.22,49.22,49.22,49.22,,2.41%
07-10-15,48.06,48.06,48.06,48.06,,-1.29%
06-10-15,48.69,48.69,48.69,48.69,,4.84%
05-10-15,46.44,46.44,46.44,46.44,,2.43%
02-10-15,45.34,45.34,45.34,45.34,,-0.90%
01-10-15,45.75,45.75,45.75,45.75,,0.82%
30-09-15,45.38,45.38,45.38,45.38,,-0.02%
29-09-15,45.39,45.39,45.39,45.39,,0.11%
28-09-15,45.34,45.34,45.34,45.34,,-0.31%
25-09-15,45.48,45.48,45.48,45.48,,0.02%
24-09-15,45.47,45.47,45.47,45.47,,0.20%
23-09-15,45.38,45.38,45.38,45.38,,-0.70%
22-09-15,45.7,45.7,45.7,45.7,,0.02%
21-09-15,45.69,45.69,45.69,45.69,,1.22%
18-09-15,45.14,45.14,45.14,45.14,,-1.18%
17-09-15,45.68,45.68,45.68,45.68,,-0.46%
16-09-15,45.89,45.89,45.89,45.89,,0.95%
15-09-15,45.46,45.46,45.46,45.46,,-0.22%
14-09-15,45.56,45.56,45.56,45.56,,-2.06%
11-09-15,46.52,46.52,46.52,46.52,,-1.06%
10-09-15,47.02,47.02,47.02,47.02,,2.06%
09-09-15,46.07,46.07,46.07,46.07,,-2.68%
08-09-15,47.34,47.34,47.34,47.34,,-0.50%
04-09-15,47.58,47.58,47.58,47.58,,-2.00%
03-09-15,48.55,48.55,48.55,48.55,,0.60%
02-09-15,48.26,48.26,48.26,48.26,,1.41%
01-09-15,47.59,47.59,47.59,47.59,,-9.71%
31-08-15,52.71,52.71,52.71,52.71,,10.39%
28-08-15,47.75,47.75,47.75,47.75,,0.27%
27-08-15,47.62,47.62,47.62,47.62,,1.15%
26-08-15,47.08,47.08,47.08,47.08,,0.06%
25-08-15,47.05,47.05,47.05,47.05,,0.41%
24-08-15,46.86,46.86,46.86,46.86,,-1.74%
21-08-15,47.69,47.69,47.69,47.69,,-1.08%
20-08-15,48.21,48.21,48.21,48.21,,-0.35%
19-08-15,48.38,48.38,48.38,48.38,,-1.51%
18-08-15,49.12,49.12,49.12,49.12,,-0.37%
17-08-15,49.3,49.3,49.3,49.3,,-0.60%
14-08-15,49.6,49.6,49.6,49.6,,-0.48%
13-08-15,49.84,49.84,49.84,49.84,,-0.84%
12-08-15,50.26,50.26,50.26,50.26,,1.39%
11-08-15,49.57,49.57,49.57,49.57,,-2.13%
10-08-15,50.65,50.65,50.65,50.65,,1.79%
07-08-15,49.76,49.76,49.76,49.76,,-0.34%
06-08-15,49.93,49.93,49.93,49.93,,-0.04%
05-08-15,49.95,49.95,49.95,49.95,,-0.28%
04-08-15,50.09,50.09,50.09,50.09,,1.15%
03-08-15,49.52,49.52,49.52,49.52,,-11.84%
30-07-15,56.17,56.17,56.17,56.17,,0.09%
29-07-15,56.12,56.12,56.12,56.12,,0.02%
28-07-15,56.11,56.11,56.11,56.11,,0.05%
27-07-15,56.08,56.08,56.08,56.08,,-0.32%
24-07-15,56.26,56.26,56.26,56.26,,-0.20%
23-07-15,56.37,56.37,56.37,56.37,,-0.39%
22-07-15,56.59,56.59,56.59,56.59,,-0.44%
21-07-15,56.84,56.84,56.84,56.84,,0.25%
20-07-15,56.7,56.7,56.7,56.7,,-0.46%
17-07-15,56.96,56.96,56.96,56.96,,0.21%
16-07-15,56.84,56.84,56.84,56.84,,-0.23%
15-07-15,56.97,56.97,56.97,56.97,,-1.79%
14-07-15,58.01,58.01,58.01,58.01,,0.19%
13-07-15,57.9,57.9,57.9,57.9,,-0.86%
10-07-15,58.4,58.4,58.4,58.4,,0.24%
09-07-15,58.26,58.26,58.26,58.26,,1.80%
08-07-15,57.23,57.23,57.23,57.23,,0.72%
07-07-15,56.82,56.82,56.82,56.82,,0.83%
06-07-15,56.35,56.35,56.35,56.35,,-7.85%
02-07-15,61.15,61.15,61.15,61.15,,-0.15%
01-07-15,61.24,61.24,61.24,61.24,,-0.89%
30-06-15,61.79,61.79,61.79,61.79,,0.05%
29-06-15,61.76,61.76,61.76,61.76,,-0.24%
26-06-15,61.91,61.91,61.91,61.91,,0.05%
25-06-15,61.88,61.88,61.88,61.88,,-0.02%
24-06-15,61.89,61.89,61.89,61.89,,-0.19%
23-06-15,62.01,62.01,62.01,62.01,,0.50%
22-06-15,61.7,61.7,61.7,61.7,,0.24%
19-06-15,61.55,61.55,61.55,61.55,,-0.87%
18-06-15,62.09,62.09,62.09,62.09,,0.26%
17-06-15,61.93,61.93,61.93,61.93,,0.34%
16-06-15,61.72,61.72,61.72,61.72,,-0.48%
15-06-15,62.02,62.02,62.02,62.02,,-0.66%
12-06-15,62.43,62.43,62.43,62.43,,-1.00%
11-06-15,63.06,63.06,63.06,63.06,,-0.16%
10-06-15,63.16,63.16,63.16,63.16,,1.12%
09-06-15,62.46,62.46,62.46,62.46,,2.38%
08-06-15,61.01,61.01,61.01,61.01,,-1.04%
05-06-15,61.65,61.65,61.65,61.65,,1.75%
04-06-15,60.59,60.59,60.59,60.59,,-2.64%
03-06-15,62.23,62.23,62.23,62.23,,-2.35%
02-06-15,63.73,63.73,63.73,63.73,,1.05%
01-06-15,63.07,63.07,63.07,63.07,,-0.77%
29-05-15,63.56,63.56,63.56,63.56,,0.09%
28-05-15,63.5,63.5,63.5,63.5,,0.19%
27-05-15,63.38,63.38,63.38,63.38,,-0.19%
26-05-15,63.5,63.5,63.5,63.5,,-0.30%
22-05-15,63.69,63.69,63.69,63.69,,-0.61%
21-05-15,64.08,64.08,64.08,64.08,,0.68%
20-05-15,63.65,63.65,63.65,63.65,,0.89%
19-05-15,63.09,63.09,63.09,63.09,,-1.88%
18-05-15,64.3,64.3,64.3,64.3,,-0.43%
15-05-15,64.58,64.58,64.58,64.58,,-0.11%
14-05-15,64.65,64.65,64.65,64.65,,-0.40%
13-05-15,64.91,64.91,64.91,64.91,,-0.06%
12-05-15,64.95,64.95,64.95,64.95,,1.93%
11-05-15,63.72,63.72,63.72,63.72,,-0.39%
08-05-15,63.97,63.97,63.97,63.97,,0.11%
07-05-15,63.9,63.9,63.9,63.9,,-2.65%
06-05-15,65.64,65.64,65.64,65.64,,0.78%
05-05-15,65.13,65.13,65.13,65.13,,1.54%
04-05-15,64.14,64.14,64.14,64.14,0.01K,-0.16%
01-05-15,64.24,64.24,64.24,64.24,,9.72%
30-04-15,58.55,58.55,58.55,58.55,,0.07%
29-04-15,58.51,58.51,58.51,58.51,,0.12%
28-04-15,58.44,58.44,58.44,58.44,,-0.03%
27-04-15,58.46,58.46,58.46,58.46,,0.03%
24-04-15,58.44,58.44,58.44,58.44,,0.09%
23-04-15,58.39,58.39,58.39,58.39,,0.76%
22-04-15,57.95,57.95,57.95,57.95,,0.38%
21-04-15,57.73,57.73,57.73,57.73,,-1.18%
20-04-15,58.42,58.42,58.42,58.42,,-0.02%
17-04-15,58.43,58.43,58.43,58.43,,-0.53%
16-04-15,58.74,58.74,58.74,58.74,,-0.10%
15-04-15,58.8,58.8,58.8,58.8,,3.30%
14-04-15,56.92,56.92,56.92,56.92,,1.16%
13-04-15,56.27,56.27,56.27,56.27,,0.50%
10-04-15,55.99,55.99,55.99,55.99,,1.95%
09-04-15,54.92,54.92,54.92,54.92,,1.65%
08-04-15,54.03,54.03,54.03,54.03,,-5.21%
07-04-15,57,57,57,57,,1.35%
06-04-15,56.24,56.24,56.24,56.24,,2.57%
03-04-15,54.83,54.83,54.83,54.83,,0.00%
02-04-15,54.83,54.83,54.83,54.83,0.01K,-1.15%
01-04-15,55.47,55.47,55.47,55.47,0.01K,1.48%
31-03-15,54.66,54.66,54.66,54.66,,0.04%
30-03-15,54.64,54.64,54.64,54.64,,-0.09%
27-03-15,54.69,54.69,54.69,54.69,,-0.62%
26-03-15,55.03,55.03,55.03,55.03,,0.82%
25-03-15,54.58,54.58,54.58,54.58,,0.46%
24-03-15,54.33,54.33,54.33,54.33,,-0.26%
23-03-15,54.47,54.47,54.47,54.47,,0.28%
20-03-15,54.32,54.32,54.32,54.32,,0.84%
19-03-15,53.87,53.87,53.87,53.87,,-1.28%
18-03-15,54.57,54.57,54.57,54.57,,1.83%
17-03-15,53.59,53.59,53.59,53.59,,-0.65%
16-03-15,53.94,53.94,53.94,53.94,,-0.77%
13-03-15,54.36,54.36,54.36,54.36,,-2.12%
12-03-15,55.54,55.54,55.54,55.54,,-0.66%
11-03-15,55.91,55.91,55.91,55.91,,1.47%
10-03-15,55.1,55.1,55.1,55.1,,-2.70%
09-03-15,56.63,56.63,56.63,56.63,,-1.36%
06-03-15,57.41,57.41,57.41,57.41,,-0.78%
05-03-15,57.86,57.86,57.86,57.86,,-0.48%
04-03-15,58.14,58.14,58.14,58.14,,-0.90%
03-03-15,58.67,58.67,58.67,58.67,,2.88%
02-03-15,57.03,57.03,57.03,57.03,,2.87%
27-02-15,55.44,55.44,55.44,55.44,,0.20%
26-02-15,55.33,55.33,55.33,55.33,,-0.23%
25-02-15,55.46,55.46,55.46,55.46,,0.67%
24-02-15,55.09,55.09,55.09,55.09,,-0.27%
23-02-15,55.24,55.24,55.24,55.24,,-1.74%
20-02-15,56.22,56.22,56.22,56.22,,0.00%
19-02-15,56.22,56.22,56.22,56.22,,0.00%
18-02-15,56.22,56.22,56.22,56.22,,0.05%
17-02-15,56.19,56.19,56.19,56.19,,0.61%
13-02-15,55.85,55.85,55.85,55.85,,1.14%
12-02-15,55.22,55.22,55.22,55.22,,3.64%
11-02-15,53.28,53.28,53.28,53.28,,-0.97%
10-02-15,53.8,53.8,53.8,53.8,,-1.91%
09-02-15,54.85,54.85,54.85,54.85,,0.68%
06-02-15,54.48,54.48,54.48,54.48,,1.53%
05-02-15,53.66,53.66,53.66,53.66,,-0.70%
04-02-15,54.04,54.04,54.04,54.04,,2.17%
03-02-15,52.89,52.89,52.89,52.89,,1.32%
02-02-15,52.2,52.2,52.2,52.2,,14.55%
30-01-15,45.57,45.57,45.57,45.57,,0.00%
29-01-15,45.57,45.57,45.57,45.57,,0.09%
28-01-15,45.53,45.53,45.53,45.53,,-0.24%
27-01-15,45.64,45.64,45.64,45.64,,0.48%
26-01-15,45.42,45.42,45.42,45.42,,-0.22%
23-01-15,45.52,45.52,45.52,45.52,,0.26%
22-01-15,45.4,45.4,45.4,45.4,,-0.31%
21-01-15,45.54,45.54,45.54,45.54,,0.55%
20-01-15,45.29,45.29,45.29,45.29,,-1.80%
16-01-15,46.12,46.12,46.12,46.12,,1.18%
15-01-15,45.58,45.58,45.58,45.58,,-1.98%
14-01-15,46.5,46.5,46.5,46.5,,2.51%
13-01-15,45.36,45.36,45.36,45.36,,-1.28%
12-01-15,45.95,45.95,45.95,45.95,,-3.69%
09-01-15,47.71,47.71,47.71,47.71,,-0.62%
08-01-15,48.01,48.01,48.01,48.01,,-0.46%
07-01-15,48.23,48.23,48.23,48.23,,0.10%
06-01-15,48.18,48.18,48.18,48.18,,-2.63%
05-01-15,49.48,49.48,49.48,49.48,,-7.86%
02-01-15,53.7,53.7,53.7,53.7,,-10.66%
31-12-14,60.11,60.11,60.11,60.11,,-0.07%
30-12-14,60.15,60.15,60.15,60.15,,-0.15%
29-12-14,60.24,60.24,60.24,60.24,,-0.28%
26-12-14,60.41,60.41,60.41,60.41,,-0.02%
24-12-14,60.42,60.42,60.42,60.42,,-0.41%
23-12-14,60.67,60.67,60.67,60.67,,0.60%
22-12-14,60.31,60.31,60.31,60.31,,-0.49%
19-12-14,60.61,60.61,60.61,60.61,,0.92%
18-12-14,60.06,60.06,60.06,60.06,,-1.12%
17-12-14,60.74,60.74,60.74,60.74,,0.55%
16-12-14,60.41,60.41,60.41,60.41,,-1.19%
